structure.c.,Dates_x
47.15677674,2018/8/15 9:46
47.15549385,2018/8/15 9:47
47.14838512,2018/8/15 9:48
47.13374349,2018/8/15 9:49
47.13004919,2018/8/15 9:50
47.1224127,2018/8/15 9:51
47.13316131,2018/8/15 9:52
47.13834535,2018/8/15 9:53
47.13206985,2018/8/15 9:54
47.14182588,2018/8/15 9:55
47.13824729,2018/8/15 9:56
47.14056337,2018/8/15 9:57
47.13330901,2018/8/15 9:58
47.13862522,2018/8/15 10:00
47.14257236,2018/8/15 10:01
47.07521528,2018/8/15 10:02
47.06851046,2018/8/15 10:03
47.07521636,2018/8/15 10:04
47.08709177,2018/8/15 10:05
47.08821687,2018/8/15 10:06
47.10093261,2018/8/15 10:08
47.13601107,2018/8/15 10:09
47.17177839,2018/8/15 10:10
47.18661878,2018/8/15 10:11
47.13727952,2018/8/15 10:13
47.13197667,2018/8/15 10:14
47.13834891,2018/8/15 10:16
47.12526546,2018/8/15 10:17
47.13893695,2018/8/15 10:18
47.14806867,2018/8/15 10:19
47.15462343,2018/8/15 10:20
47.13707359,2018/8/15 10:21
47.12646636,2018/8/15 10:22
47.12605957,2018/8/15 10:23
47.1167871,2018/8/15 10:24
47.12329655,2018/8/15 10:25
47.11740039,2018/8/15 10:26
47.11638001,2018/8/15 10:27
47.11766958,2018/8/15 10:28
47.1739463,2018/8/15 10:29
47.2070518,2018/8/15 10:30
47.16458971,2018/8/15 10:31
47.14860551,2018/8/15 10:32
47.15751876,2018/8/15 10:33
47.16089325,2018/8/15 10:34
47.17196388,2018/8/15 10:35
47.16664131,2018/8/15 10:36
47.18149751,2018/8/15 10:37
47.19907317,2018/8/15 10:38
47.19748757,2018/8/15 10:39
47.1930168,2018/8/15 10:40
47.18632826,2018/8/15 10:41
47.20239363,2018/8/15 10:42
47.21021381,2018/8/15 10:43
47.21029883,2018/8/15 10:44
47.22044519,2018/8/15 10:45
47.22755817,2018/8/15 10:46
47.22939882,2018/8/15 10:47
47.24272573,2018/8/15 10:48
47.24155614,2018/8/15 10:49
47.24601252,2018/8/15 10:50
47.24273633,2018/8/15 10:51
47.24063511,2018/8/15 10:52
47.22386823,2018/8/15 10:53
47.22816278,2018/8/15 10:55
47.23071599,2018/8/15 10:56
47.22992035,2018/8/15 10:57
47.22362619,2018/8/15 10:58
47.22862799,2018/8/15 10:59
47.23395058,2018/8/15 11:00
47.23004775,2018/8/15 11:01
47.2360917,2018/8/15 11:02
47.23697201,2018/8/15 11:03
47.23586026,2018/8/15 11:04
47.22968706,2018/8/15 11:05
47.22784673,2018/8/15 11:08
47.23240002,2018/8/15 11:09
47.23479562,2018/8/15 11:10
47.23231869,2018/8/15 11:11
47.23324918,2018/8/15 11:13
47.2347196,2018/8/15 11:14
47.22809499,2018/8/15 11:16
47.22524393,2018/8/15 11:17
47.22726435,2018/8/15 11:18
47.21606339,2018/8/15 11:20
47.21784716,2018/8/15 11:21
47.20351169,2018/8/15 11:22
47.19386558,2018/8/15 11:24
47.19214207,2018/8/15 11:25
47.19323521,2018/8/15 11:26
47.19657471,2018/8/15 11:27
47.19217858,2018/8/15 11:28
47.19460289,2018/8/15 11:29
47.20523542,2018/8/15 13:30
47.24102359,2018/8/15 13:31
47.24018039,2018/8/15 13:32
47.23164892,2018/8/15 13:33
47.23235179,2018/8/15 13:34
47.22290204,2018/8/15 13:35
47.22560462,2018/8/15 13:36
47.22981314,2018/8/15 13:37
47.22639849,2018/8/15 13:38
47.23198389,2018/8/15 13:39
47.23597514,2018/8/15 13:40
47.24040278,2018/8/15 13:41
47.23415816,2018/8/15 13:42
47.23277328,2018/8/15 13:43
47.23295725,2018/8/15 13:44
47.23689239,2018/8/15 13:45
47.24746663,2018/8/15 13:46
47.24600028,2018/8/15 13:47
47.24494378,2018/8/15 13:48
47.24497612,2018/8/15 13:49
47.23809636,2018/8/15 13:50
47.24176258,2018/8/15 13:51
47.25304195,2018/8/15 13:52
47.25242113,2018/8/15 13:53
47.25327607,2018/8/15 13:54
47.26061049,2018/8/15 13:56
47.25462588,2018/8/15 13:57
47.26350946,2018/8/15 13:58
47.26642879,2018/8/15 13:59
47.25926743,2018/8/15 14:00
47.27482358,2018/8/15 14:01
47.2888341,2018/8/15 14:02
47.28164163,2018/8/15 14:03
47.2913,2018/8/15 14:04
47.28719381,2018/8/15 14:05
47.28977354,2018/8/15 14:06
47.2862104,2018/8/15 14:07
47.2746012,2018/8/15 14:08
47.26713936,2018/8/15 14:09
47.26764431,2018/8/15 14:10
47.26759654,2018/8/15 14:11
47.27344805,2018/8/15 14:12
47.27230316,2018/8/15 14:13
47.27304187,2018/8/15 14:14
47.26268975,2018/8/15 14:15
47.28067194,2018/8/15 14:16
47.2741821,2018/8/15 14:17
47.27446539,2018/8/15 14:18
47.27322036,2018/8/15 14:19
47.27951925,2018/8/15 14:20
47.274399,2018/8/15 14:21
47.27091259,2018/8/15 14:22
47.27658831,2018/8/15 14:23
47.28398003,2018/8/15 14:24
47.29295808,2018/8/15 14:25
47.2877165,2018/8/15 14:26
47.2843396,2018/8/15 14:27
47.2959567,2018/8/15 14:28
47.28792632,2018/8/15 14:29
47.2929396,2018/8/15 14:30
47.29333682,2018/8/15 14:31
47.29313752,2018/8/15 14:32
47.29016204,2018/8/15 14:33
47.29436675,2018/8/15 14:34
47.29129221,2018/8/15 14:35
47.29647194,2018/8/15 14:36
47.29517727,2018/8/15 14:37
47.29966685,2018/8/15 14:38
47.30021039,2018/8/15 14:39
47.30353906,2018/8/15 14:40
47.2998523,2018/8/15 14:41
47.30480428,2018/8/15 14:42
47.30884279,2018/8/15 14:43
47.30807197,2018/8/15 14:44
47.31415411,2018/8/15 14:45
47.31310109,2018/8/15 14:46
47.30981912,2018/8/15 14:47
47.30957044,2018/8/15 14:48
47.30936333,2018/8/15 14:49
47.31010562,2018/8/15 14:50
47.2971461,2018/8/15 14:51
47.29524787,2018/8/15 14:52
47.29179414,2018/8/15 14:53
47.29228723,2018/8/15 14:54
47.29359114,2018/8/15 14:55
47.28721114,2018/8/15 14:56
47.29380207,2018/8/15 14:57
47.29275662,2018/8/15 14:58
47.28577462,2018/8/15 14:59
47.28223264,2018/8/15 15:00
47.28043403,2018/8/15 15:01
47.28230135,2018/8/15 15:02
47.28343759,2018/8/15 15:03
47.28232849,2018/8/15 15:04
47.27894219,2018/8/15 15:05
47.2806612,2018/8/15 15:06
47.274716,2018/8/15 15:07
47.2697589,2018/8/15 15:08
47.26870039,2018/8/15 15:09
47.26866221,2018/8/15 15:10
47.27052902,2018/8/15 15:11
47.28437172,2018/8/15 15:12
47.27994691,2018/8/15 15:13
47.2737699,2018/8/15 15:14
47.268405,2018/8/15 15:15
47.28675208,2018/8/15 15:16
47.27592483,2018/8/15 15:17
47.27351105,2018/8/15 15:18
47.2733285,2018/8/15 15:19
47.28428139,2018/8/15 15:20
47.28622437,2018/8/15 15:21
47.28707217,2018/8/15 15:22
47.27956626,2018/8/15 15:23
47.28820709,2018/8/15 15:24
47.28533281,2018/8/15 15:25
47.28633443,2018/8/15 15:26
47.28370969,2018/8/15 15:27
47.28357681,2018/8/15 15:28
47.29229441,2018/8/15 15:29
47.21879794,2018/8/15 20:00
47.23140484,2018/8/15 20:10
47.247832,2018/8/15 20:12
47.25894089,2018/8/15 20:14
47.23992872,2018/8/15 20:19
47.25537146,2018/8/15 20:20
47.23787083,2018/8/15 20:26
47.23557833,2018/8/15 20:29
47.24550356,2018/8/15 20:32
47.25018911,2018/8/15 20:33
47.24827049,2018/8/15 20:34
47.27326672,2018/8/15 20:36
47.26379129,2018/8/15 20:41
47.27172902,2018/8/15 20:42
47.27553687,2018/8/15 20:43
47.24916336,2018/8/15 20:46
47.2606207,2018/8/15 20:49
47.27245815,2018/8/15 20:53
47.27488347,2018/8/15 20:55
47.28618976,2018/8/15 20:56
47.31661032,2018/8/15 21:03
47.34135123,2018/8/15 21:04
47.33128732,2018/8/15 21:05
47.33484038,2018/8/15 21:06
47.34827413,2018/8/15 21:07
47.34080878,2018/8/15 21:09
47.33780107,2018/8/15 21:10
47.33167678,2018/8/15 21:11
47.31633719,2018/8/15 21:13
47.31396252,2018/8/15 21:14
47.32111399,2018/8/15 21:15
47.2973772,2018/8/15 21:17
47.31727129,2018/8/15 21:18
47.289858,2018/8/15 21:19
47.23703586,2018/8/15 21:21
47.26385719,2018/8/15 21:23
47.25843811,2018/8/15 21:24
47.25862139,2018/8/15 21:25
47.25781434,2018/8/15 21:28
47.24967367,2018/8/15 21:32
47.24452856,2018/8/15 21:34
47.25066368,2018/8/15 21:35
47.24408999,2018/8/15 21:36
47.2578274,2018/8/15 21:37
47.28315593,2018/8/15 21:38
47.26598915,2018/8/15 21:39
47.27077795,2018/8/15 21:40
47.27779279,2018/8/15 21:41
47.29140635,2018/8/15 21:42
47.30769216,2018/8/15 21:43
47.30960896,2018/8/15 21:45
47.31209148,2018/8/15 21:48
47.31817242,2018/8/15 21:50
47.33146361,2018/8/15 21:53
47.2259673,2018/8/15 21:54
47.25711879,2018/8/15 21:56
47.21886155,2018/8/15 21:57
47.21486525,2018/8/15 21:59
47.20038106,2018/8/15 22:03
47.20834466,2018/8/15 22:06
47.22181268,2018/8/15 22:07
47.20406508,2018/8/15 22:09
47.19279832,2018/8/15 22:13
47.20021224,2018/8/15 22:17
47.18671979,2018/8/15 22:19
47.18235068,2018/8/15 22:21
47.1810331,2018/8/15 22:23
47.17726288,2018/8/15 22:27
47.17429982,2018/8/15 22:30
47.17104446,2018/8/15 22:33
47.17448574,2018/8/15 22:37
47.17387965,2018/8/15 22:38
47.18012158,2018/8/15 22:39
47.18939477,2018/8/15 22:43
47.18335937,2018/8/15 22:44
47.17339623,2018/8/15 22:45
47.18344601,2018/8/15 22:46
47.20962044,2018/8/15 22:47
47.21792587,2018/8/15 22:48
47.24274086,2018/8/15 22:51
47.25920058,2018/8/15 22:52
47.25950543,2018/8/15 22:53
47.23304141,2018/8/15 22:54
47.2530715,2018/8/15 22:57
47.27349845,2018/8/15 22:59
47.24292766,2018/8/15 23:00
47.21769336,2018/8/15 23:02
47.2181687,2018/8/15 23:03
47.19300079,2018/8/15 23:05
47.2048988,2018/8/15 23:06
47.21615329,2018/8/15 23:13
47.23249827,2018/8/15 23:14
47.24300068,2018/8/15 23:20
47.21860497,2018/8/15 23:21
47.21351188,2018/8/15 23:22
47.20816478,2018/8/15 23:25
47.20607542,2018/8/15 23:26
47.21108856,2018/8/15 23:31
47.27151025,2018/8/15 23:35
47.28855664,2018/8/15 23:36
47.28371152,2018/8/15 23:40
47.29225821,2018/8/15 23:43
47.29740816,2018/8/15 23:47
47.27716917,2018/8/15 23:53
47.29769615,2018/8/15 23:54
47.30432402,2018/8/15 23:55
47.30405487,2018/8/15 23:56
47.29967378,2018/8/15 23:58
47.28917063,2018/8/15 23:59
47.30212007,2018/8/16 0:01
47.32528122,2018/8/16 0:02
47.34098702,2018/8/16 0:04
47.30091747,2018/8/16 0:12
47.3119651,2018/8/16 0:19
47.32696242,2018/8/16 0:20
47.32446658,2018/8/16 0:21
47.3157467,2018/8/16 0:22
47.30727569,2018/8/16 0:30
47.27878409,2018/8/16 0:34
47.23974216,2018/8/16 0:44
47.24484454,2018/8/16 1:03
47.29921873,2018/8/16 1:06
47.34144242,2018/8/16 1:13
47.38121971,2018/8/16 1:16
47.38577681,2018/8/16 1:19
47.3460967,2018/8/16 1:25
47.33731156,2018/8/16 2:29
48.37058273,2018/8/16 9:00
48.67518142,2018/8/16 9:01
48.66347006,2018/8/16 9:02
48.63468531,2018/8/16 9:03
48.63274526,2018/8/16 9:04
48.63774876,2018/8/16 9:05
48.66404932,2018/8/16 9:06
48.70337077,2018/8/16 9:07
48.77400412,2018/8/16 9:08
48.76840211,2018/8/16 9:09
48.77881931,2018/8/16 9:10
48.81331285,2018/8/16 9:11
48.89812396,2018/8/16 9:12
48.84033104,2018/8/16 9:13
48.81678874,2018/8/16 9:14
48.84888229,2018/8/16 9:15
48.82824796,2018/8/16 9:16
48.8433346,2018/8/16 9:17
48.81196316,2018/8/16 9:18
48.80398108,2018/8/16 9:19
48.79157196,2018/8/16 9:20
48.76853004,2018/8/16 9:21
48.76050008,2018/8/16 9:22
48.7231275,2018/8/16 9:23
48.75383766,2018/8/16 9:24
48.74613806,2018/8/16 9:25
48.75244351,2018/8/16 9:26
48.77539082,2018/8/16 9:27
48.78866263,2018/8/16 9:28
48.79440058,2018/8/16 9:29
48.79010648,2018/8/16 9:30
48.79008537,2018/8/16 9:31
48.81291728,2018/8/16 9:32
48.82937837,2018/8/16 9:33
48.8238463,2018/8/16 9:34
48.82333054,2018/8/16 9:35
48.82431432,2018/8/16 9:36
48.81386573,2018/8/16 9:37
48.80913324,2018/8/16 9:38
48.78521283,2018/8/16 9:39
48.76092746,2018/8/16 9:40
48.74971714,2018/8/16 9:41
48.74017541,2018/8/16 9:42
48.73624599,2018/8/16 9:43
48.71554002,2018/8/16 9:44
48.7207132,2018/8/16 9:45
48.71982939,2018/8/16 9:46
48.71667167,2018/8/16 9:47
48.71520843,2018/8/16 9:48
48.71863525,2018/8/16 9:49
48.72309522,2018/8/16 9:50
48.7225264,2018/8/16 9:51
48.72213123,2018/8/16 9:52
48.72578272,2018/8/16 9:53
48.72381407,2018/8/16 9:54
48.72801215,2018/8/16 9:55
48.71026784,2018/8/16 9:56
48.70734047,2018/8/16 9:57
48.70706016,2018/8/16 9:58
48.70317508,2018/8/16 9:59
48.69392846,2018/8/16 10:00
48.69585623,2018/8/16 10:01
48.68590247,2018/8/16 10:02
48.6849562,2018/8/16 10:03
48.68097313,2018/8/16 10:04
48.6832748,2018/8/16 10:05
48.68409176,2018/8/16 10:06
48.67860897,2018/8/16 10:07
48.67520708,2018/8/16 10:08
48.65910427,2018/8/16 10:09
48.6396549,2018/8/16 10:10
48.63336503,2018/8/16 10:11
48.62996699,2018/8/16 10:13
48.63169739,2018/8/16 10:14
48.63407268,2018/8/16 10:15
48.64148636,2018/8/16 10:16
48.63248015,2018/8/16 10:17
48.62738925,2018/8/16 10:18
48.6286696,2018/8/16 10:19
48.63089271,2018/8/16 10:20
48.6255515,2018/8/16 10:21
48.62359444,2018/8/16 10:22
48.61939945,2018/8/16 10:23
48.60865142,2018/8/16 10:24
48.60300067,2018/8/16 10:25
48.60358025,2018/8/16 10:26
48.60403474,2018/8/16 10:27
48.60133463,2018/8/16 10:28
48.60156104,2018/8/16 10:29
48.59021158,2018/8/16 10:30
48.59784112,2018/8/16 10:31
48.60475681,2018/8/16 10:32
48.5971038,2018/8/16 10:33
48.58879834,2018/8/16 10:35
48.58179461,2018/8/16 10:36
48.58328103,2018/8/16 10:37
48.58117613,2018/8/16 10:38
48.59098604,2018/8/16 10:39
48.58272607,2018/8/16 10:40
48.5839301,2018/8/16 10:41
48.58510972,2018/8/16 10:42
48.58477885,2018/8/16 10:43
48.58513557,2018/8/16 10:44
48.58219926,2018/8/16 10:45
48.58289641,2018/8/16 10:47
48.58007939,2018/8/16 10:48
48.58673634,2018/8/16 10:49
48.57960645,2018/8/16 10:50
48.57880797,2018/8/16 10:51
48.58044143,2018/8/16 10:52
48.58120248,2018/8/16 10:53
48.5782165,2018/8/16 10:54
48.57667629,2018/8/16 10:55
48.57640434,2018/8/16 10:56
48.57910694,2018/8/16 10:57
48.57602995,2018/8/16 10:58
48.5741734,2018/8/16 10:59
48.57495765,2018/8/16 11:00
48.57923878,2018/8/16 11:01
48.58018047,2018/8/16 11:02
48.58019343,2018/8/16 11:03
48.60910728,2018/8/16 11:04
48.60105175,2018/8/16 11:05
48.59879131,2018/8/16 11:06
48.59927946,2018/8/16 11:07
48.59524846,2018/8/16 11:08
48.59263025,2018/8/16 11:09
48.59248755,2018/8/16 11:10
48.59535371,2018/8/16 11:11
48.60014987,2018/8/16 11:12
48.60823334,2018/8/16 11:13
48.60064675,2018/8/16 11:14
48.60342559,2018/8/16 11:15
48.60638774,2018/8/16 11:16
48.60439839,2018/8/16 11:17
48.600845,2018/8/16 11:18
48.60239739,2018/8/16 11:19
48.59823653,2018/8/16 11:20
48.58894229,2018/8/16 11:21
48.58947349,2018/8/16 11:22
48.59048508,2018/8/16 11:23
48.59455695,2018/8/16 11:24
48.59805988,2018/8/16 11:25
48.59708385,2018/8/16 11:26
48.59655946,2018/8/16 11:27
48.59713375,2018/8/16 11:28
48.6016069,2018/8/16 11:29
48.65788967,2018/8/16 13:30
48.630691,2018/8/16 13:31
48.62878456,2018/8/16 13:32
48.6292423,2018/8/16 13:33
48.63331969,2018/8/16 13:34
48.6280055,2018/8/16 13:35
48.62927409,2018/8/16 13:36
48.62753212,2018/8/16 13:37
48.63079444,2018/8/16 13:38
48.62741165,2018/8/16 13:39
48.62002375,2018/8/16 13:40
48.61938635,2018/8/16 13:41
48.61098738,2018/8/16 13:43
48.60794778,2018/8/16 13:44
48.59830263,2018/8/16 13:45
48.60190724,2018/8/16 13:46
48.5960593,2018/8/16 13:47
48.59650302,2018/8/16 13:48
48.59692997,2018/8/16 13:49
48.59610775,2018/8/16 13:50
48.59848049,2018/8/16 13:51
48.59623696,2018/8/16 13:52
48.59857433,2018/8/16 13:53
48.60074492,2018/8/16 13:54
48.5885871,2018/8/16 13:55
48.5634874,2018/8/16 13:56
48.57212732,2018/8/16 13:57
48.56949552,2018/8/16 13:58
48.57278145,2018/8/16 13:59
48.57338174,2018/8/16 14:00
48.57693041,2018/8/16 14:01
48.57966333,2018/8/16 14:02
48.58433547,2018/8/16 14:03
48.58179598,2018/8/16 14:04
48.57917555,2018/8/16 14:05
48.57977232,2018/8/16 14:06
48.57615124,2018/8/16 14:07
48.57512682,2018/8/16 14:08
48.57612658,2018/8/16 14:09
48.57569467,2018/8/16 14:10
48.57756825,2018/8/16 14:11
48.57596142,2018/8/16 14:12
48.57312852,2018/8/16 14:13
48.56974941,2018/8/16 14:14
48.5686318,2018/8/16 14:15
48.56754262,2018/8/16 14:16
48.564339,2018/8/16 14:17
48.55949914,2018/8/16 14:18
48.55912273,2018/8/16 14:19
48.56056818,2018/8/16 14:20
48.56182618,2018/8/16 14:21
48.56336235,2018/8/16 14:22
48.56085762,2018/8/16 14:23
48.56524774,2018/8/16 14:24
48.56300226,2018/8/16 14:25
