hours,days,open,high,low,close,volume
15,17,265.75,265.75,265.75,265.75,40
15,17,265.7,265.74,265.65,265.74,10290
15,17,265.74,265.74,265.7,265.7,6200
15,17,265.7,265.7,265.7,265.7,21078
15,17,265.7,265.7,265.65,265.65,180
15,17,265.69,265.69,265.69,265.69,0
20,17,266.88,266.88,266.88,266.88,2
20,17,266.8,266.8,266.8,266.8,20
20,17,266.8,266.8,266.8,266.8,0
20,17,266.62,266.62,265.95,265.95,4
20,17,265.96,266.55,265.96,266.55,106
20,17,266.68,266.68,266.68,266.68,16000
20,17,266.68,266.68,266.68,266.68,6992
20,17,266.5,266.5,266.5,266.5,3008
20,17,266.5,266.5,266.42,266.42,30000
20,17,266.4,266.4,266.4,266.4,10000
20,17,266.4,266.4,266.4,266.4,13200
20,17,266.4,266.4,266.4,266.4,14
20,17,266.4,266.4,266.4,266.4,0
20,17,266.4,266.4,266.4,266.4,0
20,17,266.39,266.39,266.39,266.39,862
20,17,266.05,266.05,266.05,266.05,16
20,17,266.05,266.05,266.05,266.05,4
20,17,266.06,266.06,266.06,266.06,8
20,17,266.06,266.06,266.06,266.06,0
21,17,266.38,266.38,266.38,266.38,24
21,17,266.38,266.38,266.38,266.38,0
21,17,266.1,266.1,266.1,266.1,6
21,17,266.3,266.3,266.3,266.3,20
21,17,266.38,266.38,266.38,266.38,4
21,17,266.1,266.1,266.1,266.1,240
21,17,266.11,266.11,266.11,266.11,2
21,17,266.11,266.11,266.11,266.11,0
21,17,266.12,266.12,266.12,266.12,2
21,17,266.38,266.38,266.38,266.38,60
21,17,266.2,266.2,266.2,266.2,48
21,17,266.2,266.2,266.2,266.2,2
21,17,266.38,266.38,266.38,266.38,58
21,17,266.38,266.38,266.38,266.38,0
22,17,266.38,266.38,266.38,266.38,2
22,17,266.4,266.4,266.4,266.4,8
22,17,266.4,266.4,266.4,266.4,66
22,17,266.4,266.4,266.4,266.4,12
22,17,266.46,266.5,266.46,266.5,36
22,17,266.55,266.58,266.55,266.58,30
22,17,266.6,266.6,266.6,266.6,4
22,17,266.5,266.5,266.5,266.5,40
22,17,266.5,266.5,266.5,266.5,0
22,17,266.5,266.5,266.5,266.5,2
22,17,266.5,266.5,266.5,266.5,0
22,17,266.6,266.6,266.6,266.6,10
22,17,266.55,266.55,266.55,266.55,4
22,17,266.55,266.55,266.55,266.55,4
22,17,267,267,267,267,1000
23,17,266.55,266.55,266.55,266.55,32
23,17,266.55,266.55,266.55,266.55,0
23,17,266.55,266.55,266.55,266.55,200
23,17,266.55,266.9,266.55,266.9,278
23,17,266.9,266.9,266.9,266.9,10200
23,17,266.9,266.9,266.9,266.9,2408
23,17,266.9,266.9,266.9,266.9,7114
23,17,267,267,267,267,11400
23,17,267,267,267,267,0
23,17,267,267,267,267,0
0,18,266.5,266.5,266.5,266.5,2
0,18,266.5,266.5,266.5,266.5,0
0,18,266.5,266.5,266.5,266.5,0
1,18,266.5,266.5,266.5,266.5,0
2,18,266.21,266.21,266.21,266.21,6
9,18,266.21,266.21,266.21,266.21,0
9,18,266.3,266.3,266.3,266.3,3000
9,18,266.3,266.4,266.3,266.39,1192
9,18,266.39,266.39,266.39,266.39,600
9,18,266.39,266.39,266.39,266.39,0
9,18,266.3,266.3,266.3,266.3,5000
9,18,266.3,266.34,266.3,266.34,818
9,18,266.34,266.38,266.3,266.38,2982
9,18,266.3,266.38,266.3,266.3,8248
9,18,266.3,266.3,266.3,266.3,1908
9,18,266.3,266.3,266.3,266.3,20
9,18,266.3,266.3,266.3,266.3,22
9,18,266.3,266.3,266.3,266.3,5618
9,18,266.3,266.3,266.3,266.3,2
9,18,266.3,266.35,266.3,266.35,5232
9,18,266.35,266.35,266.35,266.35,4000
9,18,266.35,266.35,266.35,266.35,7798
9,18,266.34,266.34,266.34,266.34,10
9,18,266.34,266.35,266.34,266.35,4190
9,18,266.35,266.35,266.35,266.35,2000
9,18,266.35,266.35,266.35,266.35,3912
9,18,266.3,266.35,266.3,266.35,12056
9,18,266.35,266.35,266.3,266.3,3542
9,18,266.25,266.25,266.25,266.25,2022
9,18,266.25,266.25,266.25,266.25,1000
9,18,266.28,266.28,266.28,266.28,1000
9,18,266.28,266.28,266.28,266.28,2000
9,18,266.28,266.29,266.25,266.25,3200
9,18,266.25,266.25,266.25,266.25,3710
9,18,266.25,266.25,266.25,266.25,7276
9,18,266.25,266.25,266.25,266.25,1000
9,18,266.28,266.28,266.28,266.28,12000
9,18,266.28,266.28,266.28,266.28,3000
9,18,266.25,266.25,266.25,266.25,1800
9,18,266.27,266.27,266.27,266.27,800
9,18,266.27,266.27,266.27,266.27,200
9,18,266.28,266.29,266.28,266.29,4800
9,18,266.28,266.29,266.28,266.29,10410
9,18,266.29,266.29,266.29,266.29,2000
9,18,266.28,266.29,266.28,266.29,4810
9,18,266.29,266.29,266.29,266.29,294
9,18,266.3,266.3,266.3,266.3,8000
9,18,266.3,266.3,266.3,266.3,4130
9,18,266.3,266.3,266.3,266.3,600
9,18,266.3,266.3,266.3,266.3,600
10,18,266.3,266.3,266.3,266.3,242
10,18,266.3,266.3,266.3,266.3,6028
10,18,266.3,266.3,266.3,266.3,200
10,18,266.32,266.32,266.32,266.32,3004
10,18,266.32,266.33,266.32,266.33,1196
10,18,266.33,266.33,266.33,266.33,10600
10,18,266.33,266.33,266.33,266.33,1200
10,18,266.33,266.33,266.33,266.33,2000
10,18,266.33,266.34,266.33,266.33,1572
10,18,266.33,266.34,266.33,266.34,12428
10,18,266.34,266.35,266.34,266.34,9800
10,18,266.34,266.36,266.34,266.34,4040
10,18,266.36,266.36,266.36,266.36,10000
10,18,266.37,266.37,266.37,266.37,2160
10,18,266.38,266.38,266.38,266.38,4202
10,18,266.39,266.39,266.38,266.38,5000
10,18,266.38,266.38,266.38,266.38,808
10,18,266.37,266.39,266.37,266.39,8860
10,18,266.39,266.4,266.39,266.4,3206
10,18,266.4,266.4,266.39,266.39,9400
10,18,266.4,266.45,266.4,266.45,19454
10,18,266.4,266.4,266.39,266.39,14000
10,18,266.39,266.39,266.39,266.39,4000
10,18,266.4,266.4,266.39,266.39,14000
10,18,266.39,266.39,266.39,266.39,4586
10,18,266.38,266.39,266.38,266.39,16004
10,18,266.39,266.39,266.39,266.39,1614
10,18,266.4,266.4,266.4,266.4,4000
10,18,266.4,266.4,266.4,266.4,4000
10,18,266.4,266.4,266.4,266.4,3000
10,18,266.4,266.4,266.4,266.4,12000
10,18,266.4,266.4,266.4,266.4,8200
10,18,266.4,266.42,266.4,266.42,13000
10,18,266.41,266.41,266.41,266.41,18
10,18,266.4,266.42,266.38,266.4,33158
10,18,266.4,266.4,266.3,266.34,30200
10,18,266.35,266.35,266.35,266.35,12000
10,18,266.35,266.35,266.33,266.33,8240
10,18,266.33,266.33,266.32,266.32,10000
10,18,266.32,266.32,266.32,266.32,800
10,18,266.3,266.32,266.3,266.32,600
10,18,266.31,266.31,266.31,266.31,10000
10,18,266.3,266.3,266.3,266.3,400
10,18,266.31,266.31,266.31,266.31,4600
10,18,266.31,266.31,266.3,266.31,3260
10,18,266.3,266.3,266.3,266.3,2000
10,18,266.31,266.31,266.3,266.3,4600
10,18,266.31,266.31,266.3,266.31,6246
10,18,266.31,266.31,266.31,266.31,2960
10,18,266.31,266.31,266.31,266.31,600
10,18,266.31,266.31,266.31,266.31,2040
10,18,266.3,266.3,266.26,266.26,22120
10,18,266.26,266.26,266.26,266.26,2400
10,18,266.26,266.26,266.26,266.26,3000
11,18,266.26,266.26,266.26,266.26,400
11,18,266.26,266.26,266.26,266.26,28400
11,18,266.27,266.27,266.25,266.25,27200
11,18,266.25,266.25,266.25,266.25,800
11,18,266.2,266.2,266.2,266.2,4398
11,18,266.24,266.24,266.2,266.2,7766
11,18,266.2,266.2,266.2,266.2,1400
11,18,266.2,266.24,266.2,266.24,2842
11,18,266.24,266.24,266.24,266.24,600
11,18,266.24,266.26,266.24,266.26,9792
11,18,266.24,266.26,266.24,266.26,1154
11,18,266.26,266.26,266.26,266.26,4200
11,18,266.26,266.26,266.26,266.26,1400
11,18,266.28,266.28,266.2,266.2,5432
11,18,266.2,266.2,266.2,266.2,7168
11,18,266.2,266.24,266.2,266.24,22000
11,18,266.24,266.24,266.2,266.22,18600
11,18,266.22,266.22,266.22,266.22,21400
11,18,266.22,266.27,266.22,266.27,50
11,18,266.27,266.27,266.27,266.27,2150
11,18,266.28,266.29,266.28,266.29,10590
11,18,266.29,266.29,266.29,266.29,1980
11,18,266.25,266.25,266.25,266.25,10000
11,18,266.25,266.29,266.25,266.25,324
11,18,266.25,266.25,266.23,266.23,1224
13,18,266.23,266.29,266.23,266.25,1404
13,18,266.25,266.25,266.25,266.25,200
13,18,266.25,266.25,266.25,266.25,824
13,18,266.25,266.25,266.25,266.25,632
13,18,266.2,266.25,266.2,266.25,2294
13,18,266.25,266.25,266.23,266.25,14200
13,18,266.25,266.25,266.23,266.25,4440
13,18,266.24,266.25,266.24,266.25,13964
13,18,266.25,266.29,266.25,266.25,10936
13,18,266.25,266.25,266.25,266.25,1064
13,18,266.25,266.25,266.25,266.25,0
13,18,266.23,266.23,266.23,266.23,10000
13,18,266.28,266.28,266.28,266.28,1800
13,18,266.28,266.28,266.28,266.28,20000
13,18,266.28,266.28,266.28,266.28,1200
13,18,266.25,266.28,266.25,266.28,10400
13,18,266.25,266.25,266.25,266.25,7000
13,18,266.25,266.25,266.23,266.23,8002
13,18,266.23,266.23,266.2,266.2,22714
13,18,266.2,266.2,266.2,266.2,88
13,18,266.2,266.2,266.2,266.2,0
13,18,266.2,266.2,266.2,266.2,4512
13,18,266.21,266.21,266.21,266.21,10200
13,18,266.24,266.24,266.24,266.24,820
13,18,266.24,266.24,266.24,266.24,180
13,18,266.28,266.29,266.28,266.29,19646
13,18,266.29,266.31,266.28,266.28,13264
13,18,266.28,266.28,266.25,266.26,20620
13,18,266.26,266.26,266.25,266.26,7800
13,18,266.26,266.26,266.26,266.26,2798
14,18,266.27,266.3,266.27,266.3,1322
14,18,266.3,266.3,266.3,266.3,4000
14,18,266.27,266.3,266.27,266.3,12220
14,18,266.3,266.3,266.25,266.25,12060
14,18,266.25,266.25,266.25,266.25,8340
14,18,266.29,266.29,266.29,266.29,4336
14,18,266.29,266.29,266.29,266.29,2400
14,18,266.29,266.29,266.29,266.29,10000
14,18,266.29,266.3,266.29,266.3,19002
14,18,266.3,266.3,266.3,266.3,15198
14,18,266.34,266.35,266.34,266.35,13310
14,18,266.35,266.37,266.35,266.37,8200
14,18,266.35,266.35,266.35,266.35,9064
14,18,266.35,266.35,266.35,266.35,800
14,18,266.35,266.35,266.35,266.35,16146
14,18,266.35,266.35,266.35,266.35,7600
14,18,266.35,266.35,266.35,266.35,854
14,18,266.35,266.35,266.35,266.35,1000
14,18,266.35,266.35,266.35,266.35,2
14,18,266.35,266.35,266.31,266.31,10200
14,18,266.31,266.31,266.3,266.3,7818
14,18,266.31,266.31,266.29,266.3,9004
14,18,266.3,266.3,266.29,266.29,2578
14,18,266.25,266.25,266.25,266.25,4400
14,18,266.28,266.28,266.21,266.28,6752
14,18,266.21,266.21,266.2,266.21,15002
14,18,266.22,266.22,266.22,266.22,2
14,18,266.25,266.25,266.25,266.25,400
14,18,266.25,266.25,266.24,266.24,3400
14,18,266.25,266.25,266.2,266.2,15240
14,18,266.2,266.2,266.16,266.16,4288
14,18,266.16,266.2,266.16,266.2,16598
14,18,266.16,266.16,266.16,266.16,20000
14,18,266.16,266.16,266.16,266.16,21802
14,18,266.16,266.16,266.15,266.16,6060
14,18,266.16,266.16,266.16,266.16,11800
14,18,266.16,266.16,266.16,266.16,2000
14,18,266.16,266.16,266.16,266.16,2452
14,18,266.2,266.2,266.2,266.2,200
14,18,266.2,266.2,266.2,266.2,1200
14,18,266.16,266.2,266.15,266.16,10220
14,18,266.16,266.16,266.16,266.16,200
14,18,266.16,266.16,266.15,266.15,8180
14,18,266.15,266.15,266.1,266.1,30600
14,18,266.14,266.14,266.13,266.13,6202
14,18,266.1,266.1,266.08,266.08,2370
14,18,266.02,266.05,266.02,266.05,14820
14,18,266.05,266.05,266.05,266.05,6600
14,18,266.05,266.05,266.05,266.05,5650
14,18,266.05,266.05,266,266,33328
14,18,265.99,266,265.99,266,6046
14,18,266,266,266,266,754
14,18,266,266,265.96,265.96,6520
14,18,265.96,265.96,265.96,265.96,758
14,18,266.05,266.05,266.05,266.05,80
14,18,266.05,266.05,266,266,4462
14,18,266,266,266,266,1770
14,18,266,266,266,266,4776
14,18,266,266,265.98,266,2200
15,18,266,266,265.9,265.9,27360
15,18,265.8,265.8,265.8,265.8,18000
15,18,265.85,265.85,265.82,265.82,9150
15,18,265.83,265.88,265.83,265.88,1290
15,18,265.88,265.88,265.85,265.88,10200
15,18,265.9,265.9,265.85,265.85,1622
15,18,265.8,265.8,265.8,265.8,8874
15,18,265.8,265.85,265.8,265.85,37000
15,18,265.85,265.85,265.8,265.8,2896
15,18,265.85,265.85,265.85,265.85,1400
15,18,265.8,265.8,265.77,265.77,10426
15,18,265.79,265.79,265.79,265.79,1162
15,18,265.75,265.79,265.75,265.79,11658
15,18,265.75,265.79,265.7,265.7,25604
15,18,265.79,265.79,265.7,265.7,17536
15,18,265.68,265.7,265.68,265.7,138
15,18,265.68,265.68,265.67,265.68,402
15,18,265.68,265.68,265.68,265.68,200
15,18,265.68,265.68,265.68,265.68,400
15,18,265.68,265.68,265.68,265.68,9336
15,18,265.7,265.7,265.7,265.7,802
15,18,265.7,265.7,265.7,265.7,9200
15,18,265.75,265.75,265.75,265.75,6400
15,18,265.75,265.75,265.7,265.7,2600
15,18,265.75,265.75,265.75,265.75,2800
15,18,265.8,265.8,265.8,265.8,1120
15,18,265.79,265.79,265.75,265.75,296
15,18,265.8,265.8,265.8,265.8,14000
15,18,265.79,265.79,265.79,265.79,0
20,18,267.48,267.48,267.48,267.48,2
20,18,266.2,266.2,266.2,266.2,2
20,18,266.2,266.2,266.2,266.2,0
20,18,266.6,266.6,266.6,266.6,4
20,18,266.4,266.4,266.4,266.4,198
20,18,266.4,266.4,266.4,266.4,0
20,18,266.33,266.33,266.3,266.3,180
20,18,266.3,266.3,266.3,266.3,20
20,18,266.21,266.21,266.21,266.21,6
20,18,266.88,266.89,266.88,266.89,20936
20,18,266.89,266.89,266.6,266.6,864
20,18,266.6,266.6,266.6,266.6,0
20,18,266.6,266.6,266.6,266.6,336
20,18,266.65,266.65,266.65,266.65,16
20,18,266.65,266.65,266.65,266.65,0
21,18,266.8,266.8,266.8,266.8,17084
21,18,266.8,266.8,266.8,266.8,7380
21,18,266.8,266.8,266.8,266.8,0
21,18,266.61,266.61,266.61,266.61,2
21,18,266.3,266.3,266.3,266.3,2
21,18,266.3,266.3,266.3,266.3,0
21,18,266.4,266.4,266.4,266.4,2
21,18,266.67,266.67,266.67,266.67,50
21,18,266.9,266.9,266.9,266.9,1000
21,18,266.9,266.9,266.9,266.9,0
21,18,266.9,266.9,266.9,266.9,0
22,18,266.9,266.9,266.9,266.9,0
22,18,266.33,266.33,266.33,266.33,2
22,18,266.33,266.33,266.33,266.33,64
22,18,266.32,266.32,266.3,266.3,40
22,18,266.23,266.23,266.23,266.23,18
22,18,266.2,266.2,266.2,266.2,62
22,18,266.2,266.2,266.2,266.2,0
22,18,266.2,266.2,266.2,266.2,0
22,18,266.2,266.2,266.2,266.2,2
22,18,266.11,266.11,266.11,266.11,4
22,18,266.11,266.11,266.11,266.11,38
22,18,266.11,266.11,266.11,266.11,2
22,18,266.11,266.11,266.11,266.11,2
22,18,266.11,266.11,266.11,266.11,100
22,18,266.11,266.11,266.11,266.11,14
22,18,266.11,266.11,266.11,266.11,0
23,18,266.11,266.11,266.11,266.11,0
23,18,266.68,266.68,266.68,266.68,200
23,18,266.68,266.68,266.68,266.68,0
23,18,266.68,266.68,266.68,266.68,0
23,18,266.68,266.68,266.68,266.68,0
0,19,266.68,266.68,266.5,266.5,10
0,19,266.5,266.5,266.5,266.5,0
0,19,266.13,266.13,266.13,266.13,2
1,19,266.13,266.13,266.13,266.13,2
1,19,266.13,266.13,266.13,266.13,0
1,19,266.11,266.11,266.11,266.11,12
1,19,266.1,266.1,266.1,266.1,20
1,19,266.09,266.09,266.09,266.09,66
2,19,266.09,266.09,266.09,266.09,0
2,19,266.1,266.1,266.09,266.09,120
2,19,266.08,266.08,266.08,266.08,20
2,19,266.08,266.08,266.08,266.08,0
9,19,266.08,266.08,266.08,266.08,0
9,19,266.08,266.08,266.08,266.08,20
9,19,266.08,266.08,266.08,266.08,200
9,19,266.08,266.08,266.08,266.08,20
9,19,266.08,266.08,266.08,266.08,40
9,19,266.08,266.08,266.08,266.08,1182
9,19,266.08,266.4,266.08,266.4,820
9,19,266.4,266.4,266.4,266.4,200
9,19,266.3,266.3,266.3,266.3,40
9,19,266.29,266.29,266.29,266.29,2
9,19,266.1,266.1,266.1,266.1,1240
9,19,266.1,266.1,266.1,266.1,3960
9,19,266.1,266.1,266.1,266.1,1000
9,19,266.1,266.1,266.1,266.1,600
9,19,266.1,266.1,266.1,266.1,280
9,19,266.1,266.1,266.1,266.1,200
9,19,266.1,266.1,266.1,266.1,1000
9,19,266.1,266.1,266.1,266.1,8520
9,19,266.13,266.13,266.13,266.13,2
9,19,266.15,266.15,266.15,266.15,1800
9,19,266.15,266.15,266.15,266.15,2880
9,19,266.15,266.15,266.15,266.15,4
9,19,266.15,266.15,266.15,266.15,5316
9,19,266.2,266.2,266.2,266.2,940
9,19,266.2,266.2,266.2,266.2,400
9,19,266.15,266.15,266.15,266.15,2600
9,19,266.2,266.2,266.2,266.2,4040
9,19,266.2,266.2,266.2,266.2,2000
9,19,266.15,266.15,266.15,266.15,5724
9,19,266.15,266.15,266.15,266.15,276
9,19,266.15,266.15,266.15,266.15,0
9,19,266.15,266.15,266.15,266.15,1004
9,19,266.15,266.15,266.15,266.15,600
9,19,266.15,266.15,266.15,266.15,3596
9,19,266.08,266.08,266.08,266.08,10000
9,19,266.1,266.1,266.1,266.1,8840
9,19,266.1,266.1,266.1,266.1,1160
9,19,266.1,266.1,266.1,266.1,0
9,19,266.08,266.08,266.08,266.08,140
9,19,266.1,266.1,266.1,266.1,1800
9,19,266.1,266.1,266.08,266.08,5974
9,19,266.08,266.08,266.08,266.08,100
10,19,266.08,266.08,266.08,266.08,4180
10,19,266.08,266.08,266.08,266.08,4800
10,19,266.08,266.08,266.08,266.08,4996
10,19,266.08,266.08,266.08,266.08,20
10,19,266.08,266.08,266.08,266.08,8330
10,19,266.05,266.05,266.05,266.05,4600
10,19,266,266,266,266,14000
10,19,266.08,266.1,266.08,266.1,4626
10,19,266.08,266.08,266.08,266.08,2400
10,19,266.05,266.05,266,266,6200
10,19,266.05,266.05,266.05,266.05,3000
10,19,266,266,266,266,3000
10,19,265.9,265.9,265.9,265.9,20000
10,19,266.05,266.05,266.05,266.05,6000
10,19,266,266.04,266,266.04,12000
10,19,266.04,266.04,266,266,3142
10,19,265.91,265.91,265.9,265.91,16400
10,19,265.91,265.95,265.91,265.95,3840
10,19,266,266,265.91,265.91,15000
10,19,266,266,265.91,265.91,3094
10,19,265.91,265.91,265.91,265.91,600
10,19,265.91,265.95,265.91,265.95,22400
10,19,265.95,265.95,265.95,265.95,7800
10,19,265.91,265.91,265.9,265.91,17508
10,19,265.91,265.91,265.91,265.91,1012
10,19,265.91,265.91,265.91,265.91,1480
10,19,265.95,265.95,265.95,265.95,13800
10,19,265.98,265.98,265.95,265.95,7922
10,19,265.91,265.95,265.91,265.95,15100
10,19,265.95,265.95,265.9,265.9,10200
10,19,265.95,265.95,265.95,265.95,10082
10,19,265.95,265.95,265.95,265.95,3200
10,19,265.95,265.95,265.95,265.95,10600
10,19,265.95,265.95,265.95,265.95,1400
10,19,265.95,265.95,265.95,265.95,8000
10,19,265.95,265.95,265.95,265.95,6114
10,19,265.95,265.95,265.95,265.95,9412
10,19,265.95,265.95,265.95,265.95,2706
10,19,265.95,265.95,265.95,265.95,7000
10,19,265.95,265.95,265.95,265.95,298
10,19,266,266,266,266,200
10,19,266,266,266,266,1800
10,19,266.03,266.03,266.03,266.03,200
10,19,266.03,266.03,266.03,266.03,9800
10,19,266.03,266.03,266.03,266.03,11000
10,19,266.03,266.03,266.03,266.03,5200
10,19,266.03,266.03,266.03,266.03,20
10,19,266.02,266.02,266.02,266.02,3200
11,19,266.02,266.02,266.02,266.02,3800
11,19,266.03,266.03,266.03,266.03,5180
11,19,266.04,266.04,266.04,266.04,2200
11,19,266.04,266.04,266,266,4366
11,19,266.03,266.03,266,266,4490
11,19,266,266,266,266,5814
11,19,266,266,266,266,1600
11,19,266.03,266.03,266.03,266.03,2000
11,19,266.03,266.03,266,266,6546
11,19,266,266,266,266,3800
11,19,266.02,266.02,266.02,266.02,344
11,19,266,266,265.98,265.98,18400
11,19,265.98,265.98,265.98,265.98,200
11,19,265.98,265.98,265.98,265.98,200
11,19,265.98,265.98,265.9,265.9,1622
11,19,265.98,265.99,265.98,265.99,15726
11,19,265.99,265.99,265.99,265.99,3600
11,19,265.99,265.99,265.99,265.99,1400
11,19,265.98,265.98,265.98,265.98,2274
11,19,265.93,265.99,265.93,265.99,58
11,19,266.02,266.02,266.02,266.02,20
11,19,266.02,266.03,266.02,266.03,10092
11,19,266.08,266.1,266.08,266.1,23844
11,19,266.08,266.08,266.08,266.08,606
13,19,266.02,266.28,266.02,266.28,600
13,19,266.3,266.37,266.28,266.28,192
13,19,266.37,266.37,266.37,266.37,120
13,19,266.37,266.37,266.37,266.37,400
13,19,266.37,266.37,266.37,266.37,200
13,19,266.37,266.37,266.35,266.37,5000
13,19,266.32,266.32,266.32,266.32,2400
13,19,266.32,266.32,266.32,266.32,10568
13,19,266.28,266.32,266.28,266.3,9248
13,19,266.3,266.3,266.22,266.22,4600
13,19,266.22,266.22,266.22,266.22,2000
13,19,266.22,266.25,266.22,266.25,17800
13,19,266.25,266.25,266.25,266.25,600
13,19,266.22,266.22,266.22,266.22,19400
13,19,266.25,266.25,266.25,266.25,6000
13,19,266.25,266.25,266.25,266.25,5704
13,19,266.25,266.25,266.25,266.25,18296
13,19,266.28,266.28,266.25,266.25,26762
13,19,266.25,266.28,266.25,266.28,33238
13,19,266.26,266.28,266.26,266.28,20000
13,19,266.28,266.3,266.28,266.3,21200
13,19,266.3,266.3,266.28,266.28,10006
13,19,266.28,266.31,266.28,266.31,6058
13,19,266.31,266.31,266.31,266.31,4000
13,19,266.31,266.34,266.31,266.34,12984
13,19,266.34,266.35,266.34,266.35,7620
13,19,266.34,266.35,266.34,266.34,6016
13,19,266.34,266.37,266.34,266.37,25164
13,19,266.35,266.35,266.35,266.35,20000
13,19,266.37,266.37,266.35,266.35,6300
14,19,266.37,266.37,266.37,266.37,5860
14,19,266.35,266.38,266.35,266.38,1626
14,19,266.38,266.38,266.36,266.36,2568
14,19,266.36,266.38,266.36,266.38,16362
14,19,266.38,266.39,266.38,266.39,11352
14,19,266.4,266.4,266.4,266.4,2376
14,19,266.4,266.4,266.4,266.4,10438
14,19,266.4,266.42,266.4,266.4,2596
14,19,266.42,266.42,266.4,266.4,26326
14,19,266.37,266.4,266.37,266.39,3200
14,19,266.4,266.4,266.4,266.4,6470
14,19,266.42,266.42,266.42,266.42,210
14,19,266.4,266.4,266.4,266.4,4
14,19,266.42,266.42,266.42,266.42,200
14,19,266.41,266.42,266.41,266.42,3716
14,19,266.43,266.43,266.43,266.43,10000
14,19,266.43,266.45,266.43,266.45,2346
14,19,266.42,266.45,266.42,266.42,15000
14,19,266.42,266.45,266.42,266.45,8854
14,19,266.45,266.48,266.45,266.45,13146
14,19,266.4,266.4,266.4,266.4,16732
14,19,266.4,266.4,266.4,266.4,13122
14,19,266.4,266.4,266.38,266.38,19992
14,19,266.4,266.4,266.4,266.4,1800
14,19,266.38,266.4,266.38,266.4,10200
14,19,266.4,266.4,266.4,266.4,3602
14,19,266.38,266.4,266.38,266.4,1486
14,19,266.37,266.4,266.36,266.36,24114
14,19,266.35,266.36,266.35,266.36,26402
14,19,266.39,266.39,266.36,266.38,2622
14,19,266.38,266.38,266.36,266.36,7400
14,19,266.38,266.4,266.36,266.36,8004
14,19,266.39,266.39,266.39,266.39,1500
14,19,266.38,266.4,266.38,266.4,2720
14,19,266.38,266.38,266.38,266.38,1000
14,19,266.4,266.4,266.38,266.4,14200
14,19,266.38,266.38,266.38,266.38,240
14,19,266.38,266.39,266.38,266.39,3424
14,19,266.39,266.4,266.39,266.4,13196
14,19,266.4,266.4,266.4,266.4,806
14,19,266.4,266.4,266.39,266.4,4998
14,19,266.4,266.4,266.4,266.4,1880
14,19,266.4,266.44,266.4,266.4,12440
14,19,266.4,266.4,266.4,266.4,1236
14,19,266.4,266.4,266.4,266.4,7000
14,19,266.43,266.43,266.4,266.4,3200
14,19,266.4,266.4,266.39,266.4,29794
14,19,266.4,266.4,266.39,266.39,4200
14,19,266.4,266.4,266.4,266.4,1998
14,19,266.39,266.39,266.38,266.38,1480
14,19,266.38,266.4,266.38,266.4,5400
14,19,266.4,266.4,266.39,266.4,3800
14,19,266.38,266.39,266.38,266.39,2014
14,19,266.38,266.39,266.38,266.39,5162
14,19,266.39,266.39,266.39,266.39,4600
14,19,266.39,266.4,266.38,266.38,1600
14,19,266.4,266.4,266.38,266.38,8800
14,19,266.38,266.38,266.38,266.38,200
15,19,266.38,266.4,266.38,266.4,1720
15,19,266.4,266.4,266.4,266.4,540
15,19,266.39,266.4,266.39,266.4,920
15,19,266.4,266.4,266.39,266.4,12780
15,19,266.44,266.44,266.44,266.44,5960
15,19,266.5,266.5,266.5,266.5,2404
15,19,266.5,266.5,266.5,266.5,9844
15,19,266.5,266.51,266.5,266.51,10164
15,19,266.51,266.55,266.51,266.55,1378
15,19,266.55,266.55,266.51,266.54,680
15,19,266.54,266.55,266.54,266.55,10326
15,19,266.59,266.59,266.59,266.59,132
15,19,266.59,266.59,266.58,266.58,148
15,19,266.59,266.6,266.59,266.6,420
15,19,266.6,266.6,266.59,266.59,2714
15,19,266.67,266.67,266.67,266.67,30
15,19,266.65,266.68,266.65,266.65,13942
15,19,266.65,266.68,266.65,266.65,5088
15,19,266.68,266.68,266.68,266.68,1000
15,19,266.68,266.68,266.66,266.66,9494
15,19,266.67,266.67,266.65,266.66,5758
15,19,266.66,266.66,266.6,266.66,864
15,19,266.6,266.66,266.6,266.6,582
15,19,266.6,266.6,266.6,266.6,24
15,19,266.66,266.66,266.66,266.66,560
15,19,266.65,266.65,266.65,266.65,150
15,19,266.6,266.65,266.6,266.65,3886
15,19,266.66,266.7,266.66,266.7,6960
15,19,266.69,266.69,266.69,266.69,0
20,19,266.05,266.05,266.05,266.05,2
20,19,266.05,266.05,266.05,266.05,0
20,19,266.59,266.6,266.59,266.6,422
20,19,266.5,266.5,266.5,266.5,400
20,19,266.17,266.17,266.17,266.17,4
20,19,266.17,266.17,266.17,266.17,400
20,19,266.49,266.49,266.49,266.49,4
20,19,266.49,266.5,266.49,266.5,1200
20,19,266.25,266.5,266.25,266.5,2942
20,19,266.66,266.8,266.66,266.8,8020
20,19,266.8,266.8,266.8,266.8,1008
20,19,266.8,266.8,266.8,266.8,490
20,19,266.86,266.9,266.86,266.9,190
20,19,266.9,266.9,266.9,266.9,0
20,19,266.9,266.9,266.9,266.9,4
20,19,266.85,266.89,266.85,266.89,204
20,19,266.9,266.9,266.9,266.9,600
20,19,266.9,266.9,266.9,266.9,0
20,19,266.89,266.89,266.89,266.89,6
21,19,266.89,266.89,266.89,266.89,4
21,19,266.89,266.89,266.89,266.89,0
21,19,266.89,266.89,266.89,266.89,0
21,19,266.45,266.45,266.45,266.45,8
21,19,266.45,266.45,266.45,266.45,2
21,19,266.4,266.4,266.4,266.4,4
