hour,o,h,l,c,v,pin,cdfpin,diff
30,268.68,268.75,268.7,268.75,342000,0.301596786,0.256588072,0.07
30,268.75,268.81,268.75,268.75,358000,0.292179359,0.214979196,0
30,268.8,268.8,268.83,268.8,352000,0.282934043,0.166435506,0
30,268.8,268.85,268.85,268.8,360000,0.273347239,0.133148405,0
30,268.84,268.84,268.8,268.71,350000,0.29435676,0.227461859,-0.13
30,268.71,268.78,268.71,268.78,346000,0.305973842,0.273231623,0.07
30,268.8,268.83,268.8,268.82,326000,0.303244443,0.263522885,0.02
30,268.76,268.86,268.75,268.77,592000,0.292356243,0.216366158,0.01
30,268.84,268.88,268.86,268.85,364000,0.286063446,0.178918169,0.01
30,268.85,268.9,268.85,268.81,414000,0.290885739,0.209431345,-0.04
30,268.9,268.9,268.85,268.78,336000,0.310552573,0.287101248,-0.12
30,268.76,268.85,268.76,268.83,318000,0.321178724,0.324549237,0.07
30,268.76,268.77,268.62,268.62,324000,0.341413429,0.425797503,-0.14
31,268.62,268.79,268.61,268.64,346000,0.337607942,0.399445215,0.02
31,268.64,268.6,268.57,268.6,580000,0.341488136,0.427184466,-0.04
31,268.58,268.65,268.58,268.61,402000,0.340573007,0.421636616,0.03
31,268.61,268.69,268.61,268.64,326000,0.339829226,0.418862691,0.03
31,268.64,268.69,268.63,268.67,326000,0.338909307,0.411927878,0.03
31,268.65,268.65,268.57,268.55,496000,0.361738397,0.53259362,-0.1
31,268.57,268.58,268.6,268.57,372000,0.349007256,0.471567268,0
31,268.6,268.6,268.6,268.56,422000,0.351141458,0.482662968,-0.04
31,268.6,268.6,268.57,268.58,382000,0.345631431,0.447988904,-0.02
31,268.58,268.7,268.58,268.69,366000,0.363788869,0.539528433,0.11
31,268.62,268.63,268.62,268.62,420000,0.348637708,0.466019417,0
31,268.63,268.6,268.57,268.57,324000,0.355782425,0.514563107,-0.06
31,268.57,268.6,268.57,268.59,322000,0.351341362,0.486823856,0.02
31,268.6,268.58,268.57,268.56,334000,0.353089198,0.500693481,-0.04
31,268.55,268.6,268.56,268.6,326000,0.357443079,0.520110957,0.05
31,268.57,268.6,268.57,268.57,320000,0.34578299,0.449375867,0
31,268.57,268.69,268.57,268.67,336000,0.361468197,0.531206657,0.1
31,268.67,268.67,268.67,268.66,376000,0.350979767,0.481276006,-0.01
31,268.67,268.67,268.67,268.66,362000,0.340719601,0.423023578,-0.01
31,268.67,268.67,268.65,268.67,324000,0.328467626,0.357836338,0
31,268.67,268.68,268.67,268.68,396000,0.318189203,0.316227462,0.01
31,268.68,268.7,268.69,268.7,398000,0.313722932,0.292649098,0.02
31,268.7,268.72,268.7,268.7,466000,0.298988183,0.246879334,0
31,268.72,268.72,268.68,268.67,350000,0.305500271,0.27184466,-0.05
31,268.66,268.7,268.69,268.62,504000,0.309802819,0.284327323,-0.04
31,268.61,268.65,268.65,268.65,490000,0.313852855,0.294036061,0.04
31,268.65,268.67,268.67,268.65,438000,0.300095102,0.252427184,0
31,268.67,268.69,268.67,268.67,426000,0.287601805,0.183079057,0
31,268.7,268.7,268.7,268.67,326000,0.28814377,0.187239945,-0.03
31,268.68,268.68,268.68,268.67,368000,0.281268805,0.160887656,-0.01
31,268.68,268.68,268.67,268.66,328000,0.278467245,0.147018031,-0.02
31,268.67,268.67,268.65,268.65,340000,0.275430462,0.138696255,-0.02
31,268.64,268.67,268.64,268.63,434000,0.267237285,0.120665742,-0.01
31,268.63,268.7,268.66,268.68,342000,0.273847956,0.134535368,0.05
31,268.66,268.74,268.66,268.74,322000,0.286973183,0.181692094,0.08
31,268.7,268.8,268.75,268.75,416000,0.294244943,0.226074896,0.05
31,268.8,268.82,268.8,268.8,334000,0.283216285,0.169209431,0
31,268.82,268.82,268.8,268.82,318000,0.272746695,0.131761442,0
31,268.82,268.83,268.8,268.81,458000,0.263610303,0.102635229,-0.01
31,268.82,268.8,268.82,268.8,388000,0.259694611,0.098474341,-0.02
31,268.8,268.74,268.71,268.63,360000,0.284371155,0.174757282,-0.17
31,268.71,268.71,268.59,268.59,334000,0.303360776,0.264909847,-0.12
31,268.66,268.93,268.52,268.61,1432000,0.326167349,0.343966713,-0.05
31,268.9,268.8,268.78,268.62,334000,0.347293322,0.459084605,-0.28
31,268.75,268.79,268.75,268.71,332000,0.348938125,0.468793343,-0.04
31,268.71,268.74,268.55,268.4,324000,0.369075214,0.560332871,-0.31
31,268.45,268.5,268.44,268.43,364000,0.363450113,0.536754508,-0.02
31,268.44,268.49,268.5,268.44,374000,0.350513745,0.479889043,0
31,268.42,268.47,268.47,268.4,410000,0.344900181,0.442441054,-0.02
31,268.48,268.53,268.44,268.49,426000,0.335290661,0.385575589,0.01
31,268.46,268.44,268.46,268.4,348000,0.343216782,0.435506241,-0.06
31,268.4,268.38,268.42,268.35,442000,0.349475225,0.474341193,-0.05
31,268.4,268.4,268.4,268.15,998000,0.408765856,0.692094313,-0.25
31,268.12,268.24,268.22,268.2,488000,0.422960937,0.729542302,0.08
31,268.24,268.24,268.25,268.2,444000,0.423582734,0.73370319,-0.04
31,268.23,268.23,268.23,268.16,576000,0.435912437,0.762829404,-0.07
31,268.18,268.18,268.18,268.03,924000,0.477982684,0.851595007,-0.15
31,268.1,268,268.1,268,418000,0.492100705,0.86962552,-0.1
31,268.04,268,268.04,267.95,778000,0.511536293,0.897364771,-0.09
31,268.01,268.08,268.08,267.95,562000,0.516683575,0.905686546,-0.06
31,268.03,268.03,268.03,268,380000,0.513309037,0.898751734,-0.03
31,268.03,268.05,268.05,268,724000,0.503909235,0.887656033,-0.03
31,268.03,267.79,268.04,267.76,976000,0.543726083,0.925104022,-0.27
31,267.78,267.89,267.9,267.6,428000,0.561322643,0.941747573,-0.18
31,267.81,267.56,267.89,267.56,724000,0.588633148,0.952843273,-0.25
31,267.69,267.7,267.7,267.5,758000,0.614616661,0.970873786,-0.19
31,267.69,267.94,267.78,267.72,586000,0.605133199,0.966712899,0.03
31,267.95,267.85,267.95,267.85,520000,0.616549155,0.973647712,-0.1
31,267.85,267.81,267.88,267.8,364000,0.616896558,0.975034674,-0.05
31,267.85,267.9,267.9,267.8,556000,0.615102308,0.972260749,-0.05
31,267.91,268.36,268.28,268.12,540000,0.633549295,0.983356449,0.21
31,268.14,268.3,268.21,268.12,546000,0.620090026,0.977808599,-0.02
31,268.13,268.19,268.15,268.12,500000,0.604528339,0.965325936,-0.01
31,268.1,268.12,268.12,268.08,330000,0.597445133,0.958391123,-0.02
31,268.09,268.19,268.08,268.15,352000,0.59898707,0.959778086,0.06
31,268.15,268.28,268.16,268.21,394000,0.600294385,0.962552011,0.06
31,268.28,268.35,268.25,268.25,360000,0.594564459,0.957004161,-0.03
31,268.25,268.26,268.15,268.15,348000,0.602058674,0.963938974,-0.1
31,268.24,268.36,268.16,268.35,326000,0.609931951,0.969486824,0.11
31,268.35,268.35,268.19,268.16,362000,0.622419148,0.980582524,-0.19
31,268.15,268.18,268.08,268.06,354000,0.627893757,0.981969487,-0.09
1,268.04,268.35,268.05,268.33,394000,0.641353018,0.986130374,0.29
1,268.26,268.29,268,268.03,320000,0.652415722,0.9889043,-0.23
1,268.05,268.4,267.97,268.4,324000,0.66340658,0.990291262,0.35
1,268.4,268.65,268.3,268.55,1622000,0.699402029,0.997226075,0.15
1,268.62,268.61,268.57,268.56,462000,0.697009859,0.995839112,-0.06
1,268.56,268.45,268.4,268.36,372000,0.707666064,0.998613037,-0.2
1,268.41,268.53,268.48,268.5,392000,0.71129587,1,0.09
1,268.5,268.53,268.5,268.5,326000,0.695394078,0.99445215,0
1,268.53,268.53,268.53,268.5,340000,0.686219297,0.993065187,-0.03
1,268.53,268.57,268.53,268.53,322000,0.669530585,0.991678225,0
1,268.53,268.55,268.55,268.53,404000,0.648532116,0.987517337,0
1,268.55,268.56,268.53,268.53,416000,0.633945144,0.984743412,-0.02
1,268.47,268.5,268.44,268.43,622000,0.6216588,0.979195562,-0.04
1,268.43,268.4,268.45,268.4,576000,0.606591432,0.968099861,-0.03
1,268.41,268.39,268.35,268.3,738000,0.619561333,0.976421637,-0.11
1,268.3,268.42,268.42,268.3,404000,0.599544174,0.961165049,0
1,268.35,268.35,268.35,268.34,416000,0.582167446,0.948682386,-0.01
1,268.35,268.35,268.25,268.2,372000,0.591460099,0.954230236,-0.15
1,268.2,268.25,268.19,268.15,338000,0.586606532,0.951456311,-0.05
1,268.2,268.2,268.14,268.1,516000,0.593416854,0.955617198,-0.1
1,268.13,268.09,268.14,268.09,334000,0.58567621,0.950069348,-0.04
1,268.1,268.18,268.18,268.15,584000,0.578068929,0.94590846,0.05
1,268.15,268.18,268.18,268.15,548000,0.550040007,0.936199723,0
1,268.18,268.2,268.15,268.15,334000,0.540505625,0.919556172,-0.03
1,268.22,268.34,268.22,268.29,416000,0.54070414,0.920943135,0.07
1,268.29,268.29,268.24,268.28,366000,0.524101785,0.908460472,-0.01
1,268.3,268.34,268.3,268.3,376000,0.50442594,0.890429958,0
1,268.34,268.4,268.34,268.36,322000,0.492865468,0.872399445,0.02
1,268.38,268.45,268.38,268.43,392000,0.489280136,0.866851595,0.05
1,268.45,268.45,268.44,268.44,344000,0.474249345,0.843273232,-0.01
1,268.45,268.49,268.44,268.47,330000,0.46240305,0.823855756,0.02
1,268.49,268.54,268.49,268.46,358000,0.452721724,0.797503467,-0.03
1,268.45,268.54,268.45,268.46,364000,0.437274569,0.764216366,0.01
1,268.46,268.53,268.49,268.44,398000,0.424898696,0.736477115,-0.02
1,268.51,268.51,268.43,268.4,608000,0.444566278,0.776699029,-0.11
1,268.43,268.55,268.43,268.49,436000,0.446856627,0.782246879,0.06
1,268.51,268.55,268.55,268.5,328000,0.434098636,0.754507628,-0.01
1,268.55,268.65,268.65,268.55,320000,0.418844081,0.719833564,0
1,268.62,268.62,268.61,268.61,336000,0.40615135,0.683772538,-0.01
1,268.62,268.56,268.55,268.54,474000,0.415937142,0.714285714,-0.08
1,268.53,268.5,268.46,268.45,472000,0.425927751,0.737864078,-0.08
1,268.47,268.47,268.42,268.4,406000,0.431352173,0.748959778,-0.07
1,268.4,268.49,268.42,268.45,414000,0.430623274,0.747572816,0.05
1,268.49,268.5,268.5,268.49,418000,0.411084457,0.694868239,0
1,268.48,268.53,268.46,268.52,364000,0.40729123,0.689320388,0.04
1,268.55,268.56,268.54,268.51,456000,0.403473373,0.680998613,-0.04
1,268.51,268.53,268.51,268.53,326000,0.393867944,0.656033287,0.02
1,268.51,268.53,268.51,268.53,326000,0.380046994,0.37826685,0.02
1,268.53,268.53,268.53,268.52,348000,0.358160289,0.277854195,-0.01
1,268.52,268.53,268.45,268.44,450000,0.391222449,0.451169188,-0.08
1,268.45,268.45,268.45,268.4,474000,0.400302673,0.504814305,-0.05
1,268.42,268.49,268.4,268.4,462000,0.383969846,0.407152682,-0.02
1,268.4,268.4,268.33,268.26,388000,0.421380109,0.613480055,-0.14
1,268.26,268.35,268.3,268.22,378000,0.420192739,0.606602476,-0.04
1,268.25,268.25,268.25,268.24,324000,0.40363428,0.526822558,-0.01
1,268.1,268.1,268.1,268.07,332000,0.398578509,0.502063274,-0.03
1,268.12,268.23,268.16,268.13,428000,0.379503092,0.374140303,0.01
1,268.15,268.22,268.16,268.12,372000,0.37544435,0.350756534,-0.03
1,268.2,268.2,268.12,268.1,346000,0.396982838,0.493810179,-0.1
1,268.17,268.14,268.07,268.06,322000,0.417591447,0.595598349,-0.11
1,268.06,268.11,268.07,268.02,366000,0.416899344,0.592847318,-0.04
1,268.09,268.13,268.05,268.08,640000,0.391228153,0.452544704,-0.01
1,268.08,268.08,268.09,268.08,966000,0.346781787,0.229711142,0
1,268.08,268.09,268.09,268.08,472000,0.327797329,0.129298487,0
1,268.09,268.38,268.09,268.29,330000,0.352128565,0.246217331,0.2
1,268.37,268.38,268.16,268.16,372000,0.378476299,0.365887208,-0.21
1,268.13,268.36,268.13,268.28,348000,0.400368963,0.506189821,0.15
1,268.35,268.34,268.13,268.12,318000,0.421253972,0.610729023,-0.23
1,268.1,268.09,268.08,268.01,506000,0.439950158,0.679504814,-0.09
1,268.03,268.09,268.07,268.03,350000,0.424154423,0.62173315,0
1,268.03,268.06,268.05,268,376000,0.419848933,0.603851444,-0.03
1,268.03,268.09,268.02,268.05,370000,0.411980833,0.574965612,0.02
1,268,268.15,268.07,268.09,324000,0.423923691,0.620357634,0.09
1,268.08,268.13,268.02,268.05,328000,0.420295496,0.607977992,-0.03
1,268.06,268.15,268.05,268.13,318000,0.427851571,0.634112792,0.07
1,268.1,268.14,268.05,268.01,330000,0.439597142,0.676753783,-0.09
1,268,268.05,268,267.98,396000,0.430780005,0.643741403,-0.02
1,268.1,267.97,267.97,267.9,440000,0.456055654,0.731774415,-0.2
1,267.9,268.02,267.96,268,318000,0.468237898,0.760660248,0.1
1,268.02,268.12,268.02,268.12,322000,0.480384467,0.823933975,0.1
1,268.15,268.28,268.06,268.15,320000,0.466011398,0.7565337,0
2,268.17,268.59,268.17,268.3,678000,0.496665189,0.885832187,0.13
2,268.59,268.56,268.39,268.56,322000,0.492115085,0.870701513,-0.03
2,268.58,268.63,268.63,268.55,438000,0.48557924,0.845942228,-0.03
2,268.63,268.65,268.65,268.57,342000,0.489746684,0.863823934,-0.06
2,268.64,268.68,268.53,268.6,426000,0.487475939,0.854195323,-0.04
2,268.65,268.68,268.65,268.65,318000,0.47360823,0.795048143,0
2,268.56,268.53,268.1,267.99,420000,0.496617236,0.884456671,-0.57
2,268.07,268.07,268.07,268,536000,0.505882078,0.909215956,-0.07
2,268.05,268.05,268.06,268.04,658000,0.482092346,0.828060523,-0.01
2,268.04,268.14,268.04,268.07,358000,0.476718971,0.804676754,0.03
2,268.1,268.1,268.07,268.05,414000,0.477937754,0.808803301,-0.05
2,268.06,268.06,268.06,268,376000,0.482226772,0.829436039,-0.06
2,268,268.07,268,267.95,390000,0.483694545,0.837689133,-0.05
2,267.97,268,267.97,267.97,348000,0.468740704,0.764786795,0
2,267.99,268,267.97,267.97,436000,0.458405332,0.737276479,-0.02
2,268,267.97,267.97,267.93,386000,0.465651682,0.755158184,-0.07
2,267.97,267.98,267.97,267.93,794000,0.461337763,0.742778542,-0.04
2,267.95,267.99,267.95,267.98,344000,0.45661057,0.733149931,0.03
2,267.96,267.98,267.95,267.95,348000,0.445012742,0.693259972,-0.01
2,267.95,267.98,267.94,267.95,362000,0.429700521,0.639614856,0
2,267.94,267.98,267.97,267.97,412000,0.424576329,0.624484182,0.03
2,267.98,268.04,267.98,268,344000,0.416836452,0.591471802,0.02
2,268,268.1,268,268.02,324000,0.409910589,0.561210454,0.02
2,268,268.01,267.99,268,442000,0.392015809,0.460797799,0
2,267.98,268.09,267.97,268.04,324000,0.396449077,0.491059147,0.06
2,268.02,268.02,268.02,268.01,410000,0.383796675,0.405777166,-0.01
2,268.02,268.02,268.02,267.98,328000,0.382710522,0.396148556,-0.04
2,267.98,268,267.98,268,332000,0.375252371,0.349381018,0.02
2,268,268.05,268,267.99,326000,0.36487583,0.306740028,-0.01
2,268,268.05,268,267.98,354000,0.35772493,0.273727648,-0.02
2,267.98,268.1,267.98,268.08,352000,0.371896366,0.334250344,0.1
2,268.08,268.14,268.1,268.1,536000,0.361374511,0.292984869,0.02
2,268.1,268.1,268.1,268.1,436000,0.343153475,0.206327373,0
2,268.11,268.14,268.11,268.14,436000,0.338122851,0.181568088,0.03
2,268.14,268.14,268.1,268.06,326000,0.346719672,0.22696011,-0.08
2,268.05,268.05,268.05,268.05,632000,0.323043323,0.105914718,0
2,268.05,268.07,268.05,268.04,530000,0.309389936,0.039889959,-0.01
2,268.05,268.03,268,267.98,386000,0.319068764,0.078404402,-0.07
2,268,268.05,268.02,268.04,318000,0.319558668,0.083906465,0.04
2,268.05,268.07,268.06,268.06,342000,0.310200871,0.045392022,0.01
2,268.08,268.08,268.04,268.02,476000,0.319549816,0.082530949,-0.06
2,268.01,268.02,268.02,268,644000,0.304212464,0.026134801,-0.01
2,268.04,268.02,268,267.98,318000,0.309732639,0.04264099,-0.06
2,267.99,268,267.99,267.93,424000,0.317730721,0.070151307,-0.06
2,267.95,267.95,267.95,267.9,412000,0.322289099,0.099037139,-0.05
2,267.9,267.94,267.9,267.91,520000,0.309966872,0.044016506,0.01
2,267.94,267.95,267.95,267.94,372000,0.297049067,0.017881706,0
2,267.95,267.99,267.95,267.95,406000,0.283901469,0.005502063,0
2,267.95,267.99,267.95,267.99,344000,0.285875326,0.006877579,0.04
2,267.99,268,267.99,267.97,442000,0.281101874,0.004126547,-0.02
2,268,267.98,267.95,267.9,374000,0.29806302,0.020632737,-0.1
2,267.9,267.91,267.9,267.89,400000,0.290023255,0.008253095,-0.01
2,267.9,268.02,267.9,267.85,378000,0.296294457,0.01650619,-0.05
2,267.9,268.1,267.89,268,376000,0.314010575,0.055020633,0.1
2,268.1,268.13,268.05,268.06,422000,0.31725271,0.067400275,-0.04
2,268.05,268.22,268.1,268.18,372000,0.338330595,0.18431912,0.13
2,268.18,268.3,268.3,268.25,580000,0.355038394,0.262723521,0.07
2,268.3,268.42,268.42,268.32,582000,0.347988396,0.231086657,0.02
2,268.42,268.42,268.43,268.4,320000,0.344886855,0.220082531,-0.02
2,268.4,268.4,268.42,268.39,340000,0.337966555,0.180192572,-0.01
2,268.38,268.41,268.38,268.37,496000,0.327772723,0.127922971,-0.01
2,268.35,268.42,268.4,268.34,442000,0.319142618,0.079779917,-0.01
2,268.35,268.43,268.43,268.4,332000,0.325039575,0.115543329,0.05
2,268.4,268.5,268.43,268.45,528000,0.333919535,0.16781293,0.05
2,268.5,268.44,268.36,268.32,432000,0.360751774,0.287482806,-0.18
2,268.38,268.34,268.3,268.33,342000,0.366085764,0.309491059,-0.05
2,268.33,268.39,268.3,268.25,352000,0.378950905,0.370013755,-0.08
2,268.28,268.33,268.2,268.18,324000,0.394147896,0.480055021,-0.1
2,268.16,268.2,268.13,268.1,330000,0.401878513,0.517193948,-0.06
2,268.07,268.13,268.05,268.07,370000,0.389825306,0.444291609,0
2,268.12,268.21,268.07,268.07,318000,0.394625631,0.484181568,-0.05
2,268.07,268.14,268.05,268.14,322000,0.404233889,0.52957359,0.07
2,268.14,268.18,268.08,268.05,396000,0.420030453,0.60522696,-0.09
2,268.05,268.21,268,267.96,412000,0.435966315,0.657496561,-0.09
3,267.96,267.94,267.85,267.81,330000,0.454843716,0.724896836,-0.15
3,267.81,267.98,267.81,267.82,336000,0.445883645,0.69738652,0.01
3,267.91,267.97,267.8,267.78,470000,0.469697485,0.768913343,-0.13
3,267.85,267.94,267.77,267.75,364000,0.484728707,0.840440165,-0.1
3,267.62,267.59,267.65,267.54,1034000,0.508838777,0.916093535,-0.08
3,267.59,267.65,267.65,267.6,458000,0.494739304,0.878954608,0.01
3,267.63,267.63,267.63,267.6,424000,0.489993026,0.86519945,-0.03
3,267.6,267.75,267.66,267.7,384000,0.504286972,0.900962861,0.1
3,267.74,267.73,267.79,267.73,338000,0.494522338,0.877579092,-0.01
3,267.72,267.79,267.75,267.73,320000,0.485093354,0.843191197,0.01
3,267.73,267.75,267.74,267.7,386000,0.48064339,0.825309491,-0.03
3,267.7,267.69,267.69,267.65,500000,0.483188747,0.833562586,-0.05
3,267.65,267.65,267.66,267.62,330000,0.47935384,0.818431912,-0.03
3,267.66,267.66,267.63,267.61,444000,0.481022806,0.826685007,-0.05
3,267.64,267.63,267.65,267.61,362000,0.476472892,0.803301238,-0.03
3,267.66,267.66,267.62,267.6,548000,0.482591049,0.830811554,-0.06
3,267.65,267.65,267.61,267.62,388000,0.477399127,0.807427785,-0.03
3,267.63,267.72,267.63,267.65,372000,0.469144797,0.766162311,0.02
3,267.66,267.61,267.61,267.59,384000,0.476117713,0.801925722,-0.07
3,267.59,267.55,267.74,267.55,504000,0.473412585,0.78954608,-0.04
3,267.59,267.56,267.65,267.55,342000,0.471975663,0.785419532,-0.04
3,267.55,267.65,267.6,267.6,384000,0.473506813,0.792297111,0.05
3,267.64,267.63,267.62,267.58,482000,0.478466532,0.812929849,-0.06
3,267.63,267.62,267.59,267.56,572000,0.487534581,0.855570839,-0.07
3,267.62,267.67,267.62,267.6,346000,0.47865349,0.814305365,-0.02
3,267.64,267.65,267.6,267.58,480000,0.482668193,0.83218707,-0.06
3,267.6,267.6,267.6,267.56,478000,0.47886677,0.81568088,-0.04
3,267.6,267.58,267.59,267.58,570000,0.464726207,0.751031637,-0.02
3,267.58,267.58,267.59,267.58,782000,0.432110452,0.650618982,0
3,267.59,267.58,267.59,267.58,330000,0.421352268,0.612104539,-0.01
3,267.59,267.6,267.59,267.6,392000,0.409155651,0.558459422,0.01
3,267.64,267.64,267.6,267.59,338000,0.410202545,0.563961486,-0.05
3,267.59,267.6,267.6,267.6,370000,0.398913624,0.50343879,0.01
3,267.6,267.65,267.61,267.64,438000,0.397950693,0.49656121,0.04
3,267.63,267.68,267.63,267.65,402000,0.389731845,0.442916094,0.02
3,267.65,267.65,267.6,267.6,420000,0.391933868,0.459422283,-0.05
3,267.64,267.64,267.6,267.61,318000,0.387703781,0.433287483,-0.03
3,267.6,267.64,267.6,267.63,330000,0.383095629,0.398899587,0.03
3,267.63,267.65,267.62,267.62,364000,0.371189401,0.330123796,-0.01
3,267.62,267.63,267.6,267.59,428000,0.365908886,0.308115543,-0.03
3,267.6,267.64,267.6,267.64,384000,0.364389158,0.303988996,0.04
3,267.64,267.64,267.63,267.6,468000,0.363621057,0.297111417,-0.04
3,267.63,267.6,267.66,267.6,402000,0.359169183,0.281980743,-0.03
3,267.6,267.6,267.57,267.57,368000,0.355123215,0.264099037,-0.03
3,267.6,267.6,267.57,267.57,408000,0.351180214,0.240715268,-0.03
3,267.58,267.65,267.58,267.57,342000,0.341169715,0.192572215,-0.01
3,267.65,267.68,267.64,267.6,322000,0.343067178,0.202200825,-0.05
3,267.6,267.65,267.6,267.65,396000,0.346008316,0.224209078,0.05
3,267.65,267.66,267.62,267.6,318000,0.347994282,0.232462173,-0.05
3,267.6,267.6,267.6,267.52,438000,0.360983028,0.290233838,-0.08
3,267.53,267.52,267.53,267.52,524000,0.34675478,0.228335626,-0.01
3,267.53,267.59,267.53,267.51,354000,0.340594388,0.191196699,-0.02
3,267.53,267.56,267.55,267.53,320000,0.328309911,0.137551582,0
3,267.55,267.65,267.55,267.61,426000,0.336662278,0.173314993,0.06
3,267.65,267.66,267.65,267.6,388000,0.341299086,0.19394773,-0.05
3,267.66,267.7,267.65,267.58,400000,0.355195167,0.265474553,-0.08
3,267.58,267.68,267.6,267.6,400000,0.349257315,0.237964237,0.02
3,267.68,267.69,267.68,267.66,486000,0.342255616,0.198074278,-0.02
3,267.66,267.68,267.67,267.66,330000,0.331138666,0.15130674,0
3,267.68,267.7,267.66,267.65,408000,0.329617936,0.144429161,-0.03
3,267.65,267.72,267.66,267.68,338000,0.328122084,0.136176066,0.03
3,267.74,267.85,267.85,267.75,336000,0.319923951,0.088033012,0.01
